Program,Decades,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2020–2029,2025,WEEK #32,8/10/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2020–2029,2025,WEEK #32,8/10/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,78,
SURVEY,2020–2029,2025,WEEK #32,8/10/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,22,
SURVEY,2020–2029,2025,WEEK #33,8/17/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,1,
SURVEY,2020–2029,2025,WEEK #33,8/17/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,69,
SURVEY,2020–2029,2025,WEEK #33,8/17/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,30,
SURVEY,2020–2029,2025,WEEK #34,8/24/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2020–2029,2025,WEEK #34,8/24/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,61,
SURVEY,2020–2029,2025,WEEK #34,8/24/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,39,
SURVEY,2020–2029,2025,WEEK #35,8/31/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,1,
SURVEY,2020–2029,2025,WEEK #35,8/31/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,69,
SURVEY,2020–2029,2025,WEEK #35,8/31/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,30,
SURVEY,2020–2029,2025,WEEK #36,9/7/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2020–2029,2025,WEEK #36,9/7/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,61,
SURVEY,2020–2029,2025,WEEK #36,9/7/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,39,
SURVEY,2020–2029,2025,WEEK #37,9/14/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2020–2029,2025,WEEK #37,9/14/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,70,
SURVEY,2020–2029,2025,WEEK #37,9/14/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,30,
SURVEY,2020–2029,2025,WEEK #38,9/21/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,2,
SURVEY,2020–2029,2025,WEEK #38,9/21/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,68,
SURVEY,2020–2029,2025,WEEK #38,9/21/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,30,
SURVEY,2020–2029,2025,WEEK #39,9/28/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2020–2029,2025,WEEK #39,9/28/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,65,
SURVEY,2020–2029,2025,WEEK #39,9/28/2025,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,35,
SURVEY,2020–2029,2024,WEEK #04,1/28/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2020–2029,2024,WEEK #04,1/28/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,30,
SURVEY,2020–2029,2024,WEEK #04,1/28/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,70,
SURVEY,2020–2029,2024,WEEK #08,2/25/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2020–2029,2024,WEEK #08,2/25/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,52,
SURVEY,2020–2029,2024,WEEK #08,2/25/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,48,
SURVEY,2020–2029,2024,WEEK #12,3/24/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2020–2029,2024,WEEK #12,3/24/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,88,
SURVEY,2020–2029,2024,WEEK #12,3/24/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,12,
SURVEY,2020–2029,2024,WEEK #12,3/24/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,2,
SURVEY,2020–2029,2024,WEEK #12,3/24/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,45,
SURVEY,2020–2029,2024,WEEK #12,3/24/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,53,
SURVEY,2020–2029,2024,WEEK #12,3/24/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,1,
SURVEY,2020–2029,2024,WEEK #12,3/24/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,38,
SURVEY,2020–2029,2024,WEEK #12,3/24/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,61,
SURVEY,2020–2029,2024,WEEK #13,3/31/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2020–2029,2024,WEEK #13,3/31/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,76,
SURVEY,2020–2029,2024,WEEK #13,3/31/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,24,
SURVEY,2020–2029,2024,WEEK #13,3/31/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,2,
SURVEY,2020–2029,2024,WEEK #13,3/31/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,51,
SURVEY,2020–2029,2024,WEEK #13,3/31/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,47,
SURVEY,2020–2029,2024,WEEK #13,3/31/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,1,
SURVEY,2020–2029,2024,WEEK #13,3/31/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,38,
SURVEY,2020–2029,2024,WEEK #13,3/31/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,61,
SURVEY,2020–2029,2024,WEEK #14,4/7/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,1,
SURVEY,2020–2029,2024,WEEK #14,4/7/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,79,
SURVEY,2020–2029,2024,WEEK #14,4/7/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,20,
SURVEY,2020–2029,2024,WEEK #14,4/7/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,1,
SURVEY,2020–2029,2024,WEEK #14,4/7/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,49,
SURVEY,2020–2029,2024,WEEK #14,4/7/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,50,
SURVEY,2020–2029,2024,WEEK #14,4/7/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2020–2029,2024,WEEK #14,4/7/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,47,
SURVEY,2020–2029,2024,WEEK #14,4/7/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,53,
SURVEY,2020–2029,2024,WEEK #15,4/14/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2020–2029,2024,WEEK #15,4/14/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,78,
SURVEY,2020–2029,2024,WEEK #15,4/14/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,22,
SURVEY,2020–2029,2024,WEEK #15,4/14/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,1,
SURVEY,2020–2029,2024,WEEK #15,4/14/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,48,
SURVEY,2020–2029,2024,WEEK #15,4/14/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,51,
SURVEY,2020–2029,2024,WEEK #15,4/14/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2020–2029,2024,WEEK #15,4/14/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,56,
SURVEY,2020–2029,2024,WEEK #15,4/14/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,44,
SURVEY,2020–2029,2024,WEEK #16,4/21/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,1,
SURVEY,2020–2029,2024,WEEK #16,4/21/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,67,
SURVEY,2020–2029,2024,WEEK #16,4/21/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,32,
SURVEY,2020–2029,2024,WEEK #16,4/21/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,1,
SURVEY,2020–2029,2024,WEEK #16,4/21/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,49,
SURVEY,2020–2029,2024,WEEK #16,4/21/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,50,
SURVEY,2020–2029,2024,WEEK #16,4/21/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,2,
SURVEY,2020–2029,2024,WEEK #16,4/21/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,47,
SURVEY,2020–2029,2024,WEEK #16,4/21/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,51,
SURVEY,2020–2029,2024,WEEK #17,4/28/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,1,
SURVEY,2020–2029,2024,WEEK #17,4/28/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,54,
SURVEY,2020–2029,2024,WEEK #17,4/28/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,45,
SURVEY,2020–2029,2024,WEEK #17,4/28/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,1,
SURVEY,2020–2029,2024,WEEK #17,4/28/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,47,
SURVEY,2020–2029,2024,WEEK #17,4/28/2024,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,52,
SURVEY,2020–2029,2024,WEEK #17,4/28/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2020–2029,2024,WEEK #17,4/28/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,43,
SURVEY,2020–2029,2024,WEEK #17,4/28/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,57,
SURVEY,2020–2029,2024,WEEK #18,5/5/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2020–2029,2024,WEEK #18,5/5/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,45,
SURVEY,2020–2029,2024,WEEK #18,5/5/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,55,
SURVEY,2020–2029,2024,WEEK #18,5/5/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,9,
SURVEY,2020–2029,2024,WEEK #18,5/5/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,34,
SURVEY,2020–2029,2024,WEEK #18,5/5/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,57,
SURVEY,2020–2029,2024,WEEK #19,5/12/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,2,
SURVEY,2020–2029,2024,WEEK #19,5/12/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,33,
SURVEY,2020–2029,2024,WEEK #19,5/12/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,65,
SURVEY,2020–2029,2024,WEEK #19,5/12/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,13,
SURVEY,2020–2029,2024,WEEK #19,5/12/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,38,
SURVEY,2020–2029,2024,WEEK #19,5/12/2024,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,49,
SURVEY,2020–2029,2024,WEEK #20,5/19/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,3,
SURVEY,2020–2029,2024,WEEK #20,5/19/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,22,
SURVEY,2020–2029,2024,WEEK #20,5/19/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,75,
SURVEY,2020–2029,2024,WEEK #21,5/26/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2020–2029,2024,WEEK #21,5/26/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,15,
SURVEY,2020–2029,2024,WEEK #21,5/26/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,85,
SURVEY,2020–2029,2024,WEEK #22,6/2/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2020–2029,2024,WEEK #22,6/2/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,19,
SURVEY,2020–2029,2024,WEEK #22,6/2/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,81,
SURVEY,2020–2029,2024,WEEK #23,6/9/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2020–2029,2024,WEEK #23,6/9/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,10,
SURVEY,2020–2029,2024,WEEK #23,6/9/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,90,
SURVEY,2020–2029,2024,WEEK #24,6/16/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,3,
SURVEY,2020–2029,2024,WEEK #24,6/16/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,17,
SURVEY,2020–2029,2024,WEEK #24,6/16/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,80,
SURVEY,2020–2029,2024,WEEK #25,6/23/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2020–2029,2024,WEEK #25,6/23/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,6,
SURVEY,2020–2029,2024,WEEK #25,6/23/2024,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,94,
